alpha	precision	recall	pred.col	F1
0.025633	0.444444444444444	0.444444444444444	ABC.Matched.QuantPCHiC.ABC.Score	0.444444444444444
0.022138	0.4	0.444444444444444	ABC.Matched.QuantPCHiC.ABC.Score	0.421052631578947
0.017992	0.363636363636364	0.444444444444444	ABC.Matched.QuantPCHiC.ABC.Score	0.4
0.017239	0.333333333333333	0.444444444444444	ABC.Matched.QuantPCHiC.ABC.Score	0.380952380952381
0.01644	0.307692307692308	0.444444444444444	ABC.Matched.QuantPCHiC.ABC.Score	0.363636363636364
0.015881	0.357142857142857	0.555555555555556	ABC.Matched.QuantPCHiC.ABC.Score	0.434782608695652
0.015074	0.4	0.666666666666667	ABC.Matched.QuantPCHiC.ABC.Score	0.5
0.01398	0.4375	0.777777777777778	ABC.Matched.QuantPCHiC.ABC.Score	0.56
0.013123	0.388888888888889	0.777777777777778	ABC.Matched.QuantPCHiC.ABC.Score	0.518518518518519
0.007857	0.368421052631579	0.777777777777778	ABC.Matched.QuantPCHiC.ABC.Score	0.5
0.00658	0.333333333333333	0.777777777777778	ABC.Matched.QuantPCHiC.ABC.Score	0.466666666666667
0.006311	0.363636363636364	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.516129032258065
0.006216	0.347826086956522	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.5
0.005344	0.333333333333333	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.484848484848485
0.005206	0.32	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.470588235294118
0.004851	0.307692307692308	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.457142857142857
0.004277	0.296296296296296	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.444444444444444
0.004251	0.285714285714286	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.432432432432432
0.002536	0.275862068965517	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.421052631578947
0.002327	0.266666666666667	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.41025641025641
0.002177	0.25	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.390243902439024
0.001989	0.242424242424242	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.380952380952381
0.001519	0.235294117647059	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.372093023255814
0.001316	0.228571428571429	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.363636363636364
0.001291	0.222222222222222	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.355555555555556
0.001072	0.216216216216216	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.347826086956522
0.000913	0.210526315789474	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.340425531914894
0.000867	0.205128205128205	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.333333333333333
0.000783	0.2	0.888888888888889	ABC.Matched.QuantPCHiC.ABC.Score	0.326530612244898
0.000779	0.219512195121951	1	ABC.Matched.QuantPCHiC.ABC.Score	0.36
0.000774	0.214285714285714	1	ABC.Matched.QuantPCHiC.ABC.Score	0.352941176470588
0.000606	0.209302325581395	1	ABC.Matched.QuantPCHiC.ABC.Score	0.346153846153846
0.000446	0.204545454545455	1	ABC.Matched.QuantPCHiC.ABC.Score	0.339622641509434
0.000433	0.2	1	ABC.Matched.QuantPCHiC.ABC.Score	0.333333333333333
0.000432	0.195652173913043	1	ABC.Matched.QuantPCHiC.ABC.Score	0.327272727272727
0.000427	0.191489361702128	1	ABC.Matched.QuantPCHiC.ABC.Score	0.321428571428571
0.000385	0.1875	1	ABC.Matched.QuantPCHiC.ABC.Score	0.315789473684211
0.00038	0.183673469387755	1	ABC.Matched.QuantPCHiC.ABC.Score	0.310344827586207
0.000357	0.18	1	ABC.Matched.QuantPCHiC.ABC.Score	0.305084745762712
0.000342	0.176470588235294	1	ABC.Matched.QuantPCHiC.ABC.Score	0.3
0.000324	0.173076923076923	1	ABC.Matched.QuantPCHiC.ABC.Score	0.295081967213115
0.000302	0.169811320754717	1	ABC.Matched.QuantPCHiC.ABC.Score	0.290322580645161
0.000291	0.166666666666667	1	ABC.Matched.QuantPCHiC.ABC.Score	0.285714285714286
0.00023	0.163636363636364	1	ABC.Matched.QuantPCHiC.ABC.Score	0.28125
0.000197	0.160714285714286	1	ABC.Matched.QuantPCHiC.ABC.Score	0.276923076923077
